,tgde,tgdu,Qe,Qu,Qf,ReRefIndx,ExtCoeff,AtnuCnstNm,AtnuCnstdB,PhsCnst,PhsVel,Res,React,Condt,Skd,Eddy
1.0,0.3008435192816933,0.06254171036323769,0.30084351928169334,0.06254171036323769,0.051777746349122244,3.482349324573187,0.6241357851904733,72.98464496603516,647.0731041114718,13.080918784133576,480332108.99533594,1311.9065526271584,235.13086999703435,0.19087512104766657,13.701512153212086,0.05962599901157181
1.1,0.30081293566042105,0.047728140511645666,0.30081293566042105,0.047728140511645666,0.041192396083133,3.454755418179859,0.5928445322705538,79.64695139778145,706.1403134585627,13.667612879255648,505684781.89689213,1301.5110916219865,223.34250647592563,0.20651731218289604,12.555408367178945,0.04141773448544349
1.2000000000000002,0.3010426660391362,0.036356678147722914,0.3010426660391362,0.036356678147722914,0.032439041469670964,3.4270614715907826,0.568458802431608,86.19107670187135,764.1597431095872,14.296818615130803,527377633.5551923,1291.0779424425114,214.15566282972432,0.2220471256601494,11.602129109709663,0.028987018551252478
1.3000000000000003,0.3014456016605132,0.030167491435097043,0.3014456016605132,0.03016749143509704,0.027423095757016076,3.41266491899367,0.5558840070824775,92.98141816680631,824.3620956967247,15.145607477342736,539307578.8840228,1285.6543246698434,209.4183562361385,0.23737610579814825,10.754837038579314,0.022083900497128224
1.4000000000000004,0.30083869164103993,0.02884066247858362,0.3008386916410399,0.02884066247858362,0.026317653980144955,3.387785158649043,0.5485591774482766,99.4038172427494,881.3023152161471,16.09573029821232,546508873.2897323,1276.2813647563773,206.65887087199758,0.2514377774961977,10.059975841349702,0.019608293545581856
1.5000000000000004,0.2997314234556849,0.02431350114416479,0.2997314234556849,0.02431350114416479,0.022489228356626804,3.3667628590252416,0.5355896273377778,105.843197672698,938.3930893824198,16.837692813972573,559742837.9824303,1268.3616272294319,201.7728481934212,0.2654171130884036,9.447938289736191,0.01545480621927586
1.6000000000000005,0.30027640106748,0.017404464623533882,0.30027640106748,0.017404464623533882,0.0164509435854539,3.36283698371889,0.5239268833220612,112.76776243139594,999.7854495852647,17.56911280443523,572202854.1446607,1266.8826309946612,197.37913898456486,0.2804323259041322,8.867782586431701,0.010289245544559851
1.7000000000000006,0.3007590590368534,0.018809367064798195,0.3007590590368534,0.0188093670647982,0.017702273057752026,3.3523343101125236,0.5254622695851813,119.44154398804172,1058.9543960126994,18.721887192870096,570530893.1822392,1262.9259554747562,197.95756553275382,0.2949140230069938,8.372296326813377,0.01040565556995048
1.8000000000000007,0.2993587119661618,0.022999252056843677,0.2993587119661618,0.022999252056843677,0.02135832596160231,3.3435122359710294,0.5290535625888847,126.1347025606996,1118.2951367388555,19.958656958958905,566658045.988742,1259.602412718055,199.3105144717693,0.3075854384313679,7.928032331298928,0.011945925816942815
1.9000000000000008,0.29869274621584435,0.02026646650403463,0.29869274621584435,0.02026646650403463,0.01897874804919923,3.3239254710578217,0.520261066337825,132.36222038524383,1173.5075624691256,20.717344753988687,576234658.707545,1252.2234846326153,195.9981146030029,0.3212170708738946,7.5550258758841675,0.010008032762162658
2.000000000000001,0.30044847488837634,0.01829664716262655,0.30044847488837634,0.01829664716262655,0.0172463807452472,3.3296889558159353,0.5205526606238996,139.57024045388647,1237.4130034353032,21.819954048646075,575911873.4321496,1254.394764052167,196.10796700979924,0.3376670459664579,7.164851165606443,0.008496631913544418
